selection,coder,code,was_code_present,code_label
10.1111%2F1475-4932.12321,ankimnguyen,standard_type,FALSE,NA
10.1111%2F1475-4932.12321,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1475-4932.12323,tonyli0409,standard_type,FALSE,NA
10.1111%2F1475-4932.12323,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1475-4932.12323,tonyli0409,codable,TRUE,NA
10.1111%2F1475-4932.12331,tonyli0409,standard_type,FALSE,NA
10.1111%2F1475-4932.12331,tonyli0409,codable,FALSE,NA
10.1111%2F1475-4932.12331,tonyli0409,coded_no_in_text_mentions,FALSE,NA
10.1111%2F1475-4932.12332,tonyli0409,standard_type,TRUE,NA
10.1111%2F1475-4932.12332,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1475-4932.12332,tonyli0409,codable,TRUE,NA
10.1111%2F1475-5890.12080,mjsong1201,codable,TRUE,NA
10.1111%2F1475-5890.12080,mjsong1201,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1475-5890.12080,mjsong1201,standard_type,TRUE,NA
10.1111%2F1475-5890.12085,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1475-5890.12085,ankimnguyen,codable,TRUE,NA
10.1111%2F1475-5890.12085,ankimnguyen,standard_type,TRUE,NA
10.1111%2F1475-5890.12121,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1475-5890.12121,tonyli0409,codable,TRUE,NA
10.1111%2F1475-5890.12121,tonyli0409,standard_type,FALSE,NA
10.1111%2F1756-2171.12020,jackchristen,codable,TRUE,NA
10.1111%2F1756-2171.12020,jackchristen,coded_no_in_text_mentions,FALSE,NA
10.1111%2F1756-2171.12020,jackchristen,standard_type,TRUE,NA
10.1111%2F1756-2171.12129,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1756-2171.12129,tonyli0409,standard_type,TRUE,NA
10.1111%2F1756-2171.12129,ctjoe,codable,TRUE,NA
10.1111%2F1756-2171.12129,tonyli0409,codable,TRUE,NA
10.1111%2F1756-2171.12129,ctjoe,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1756-2171.12129,ctjoe,standard_type,TRUE,NA
10.1111%2F1756-2171.12151,tonyli0409,standard_type,FALSE,NA
10.1111%2F1756-2171.12151,tonyli0409,codable,TRUE,NA
10.1111%2F1756-2171.12151,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1756-2171.12167,mjsong1201,codable,TRUE,NA
10.1111%2F1756-2171.12167,mjsong1201,standard_type,TRUE,NA
10.1111%2F1756-2171.12167,mjsong1201,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1756-2171.12168,evelynkue,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1756-2171.12168,evelynkue,standard_type,TRUE,NA
10.1111%2F1756-2171.12168,evelynkue,codable,TRUE,NA
10.1111%2F1756-2171.12170,ankimnguyen,standard_type,TRUE,NA
10.1111%2F1756-2171.12170,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1756-2171.12170,ankimnguyen,codable,TRUE,NA
10.1111%2F1756-2171.12171,ankimnguyen,standard_type,TRUE,NA
10.1111%2F1756-2171.12171,ankimnguyen,codable,TRUE,NA
10.1111%2F1756-2171.12171,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1756-2171.12173,tonyli0409,coded_no_in_text_mentions,FALSE,NA
10.1111%2F1756-2171.12173,tonyli0409,codable,TRUE,NA
10.1111%2F1756-2171.12173,tonyli0409,standard_type,TRUE,NA
10.1111%2F1756-2171.12174,tonyli0409,codable,TRUE,NA
10.1111%2F1756-2171.12174,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2F1756-2171.12174,tonyli0409,standard_type,TRUE,NA
10.1111%2Fapel.12130,jackchristen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fapel.12130,jackchristen,standard_type,TRUE,NA
10.1111%2Fapel.12130,jackchristen,codable,TRUE,NA
10.1111%2Fapel.12132,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fapel.12132,tonyli0409,codable,TRUE,NA
10.1111%2Fapel.12132,tonyli0409,standard_type,TRUE,NA
10.1111%2Fapel.12134,slungu99,standard_type,TRUE,NA
10.1111%2Fapel.12134,slungu99,codable,TRUE,NA
10.1111%2Fapel.12134,slungu99,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fapel.12142,tonyli0409,standard_type,FALSE,NA
10.1111%2Fapel.12142,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fapel.12142,tonyli0409,codable,TRUE,NA
10.1111%2Fapel.12145,tonyli0409,standard_type,FALSE,NA
10.1111%2Fapel.12145,tonyli0409,codable,TRUE,NA
10.1111%2Fapel.12145,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fasej.12045,evelynkue,standard_type,TRUE,NA
10.1111%2Fasej.12045,evelynkue,codable,TRUE,NA
10.1111%2Fasej.12045,evelynkue,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fasej.12061,mjsong1201,codable,TRUE,NA
10.1111%2Fasej.12061,mjsong1201,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fasej.12061,mjsong1201,standard_type,FALSE,NA
10.1111%2Fasej.12064,slungu99,standard_type,FALSE,NA
10.1111%2Fasej.12064,slungu99,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fasej.12064,slungu99,codable,TRUE,NA
10.1111%2Fasej.12066,henryrossiter,standard_type,FALSE,NA
10.1111%2Fasej.12066,henryrossiter,codable,TRUE,NA
10.1111%2Fasej.12066,henryrossiter,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fasej.12086,tonyli0409,codable,TRUE,NA
10.1111%2Fasej.12086,tonyli0409,standard_type,TRUE,NA
10.1111%2Fasej.12086,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fasej.12097,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fasej.12097,tonyli0409,standard_type,FALSE,NA
10.1111%2Fasej.12097,tonyli0409,codable,TRUE,NA
10.1111%2Fasej.12101,henryrossiter,standard_type,FALSE,NA
10.1111%2Fasej.12101,henryrossiter,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fasej.12101,henryrossiter,codable,TRUE,NA
10.1111%2Fasej.12102,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fasej.12102,tonyli0409,codable,TRUE,NA
10.1111%2Fasej.12102,jackchristen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fasej.12102,jackchristen,codable,TRUE,NA
10.1111%2Fasej.12102,tonyli0409,standard_type,FALSE,NA
10.1111%2Fasej.12102,jackchristen,standard_type,FALSE,NA
10.1111%2Fasej.12103,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fasej.12103,ankimnguyen,codable,TRUE,NA
10.1111%2Fasej.12103,ankimnguyen,standard_type,FALSE,NA
10.1111%2Fboer.12089,slungu99,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fboer.12089,slungu99,codable,TRUE,NA
10.1111%2Fboer.12089,slungu99,standard_type,TRUE,NA
10.1111%2Fboer.12125,ankimnguyen,codable,TRUE,NA
10.1111%2Fboer.12125,ankimnguyen,standard_type,TRUE,NA
10.1111%2Fboer.12125,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fboer.12129,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fboer.12129,tonyli0409,standard_type,TRUE,NA
10.1111%2Fboer.12129,tonyli0409,codable,TRUE,NA
10.1111%2Fcaje.12091,monicacho92,codable,TRUE,NA
10.1111%2Fcaje.12091,monicacho92,standard_type,TRUE,NA
10.1111%2Fcaje.12091,monicacho92,coded_no_in_text_mentions,FALSE,NA
10.1111%2Fcaje.12250,jackchristen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcaje.12250,jackchristen,standard_type,TRUE,NA
10.1111%2Fcaje.12250,jackchristen,codable,TRUE,NA
10.1111%2Fcaje.12253,tonyli0409,codable,TRUE,NA
10.1111%2Fcaje.12253,tonyli0409,standard_type,TRUE,NA
10.1111%2Fcaje.12253,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcaje.12255,tonyli0409,standard_type,TRUE,NA
10.1111%2Fcaje.12255,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcaje.12255,tonyli0409,codable,TRUE,NA
10.1111%2Fcaje.12257,evelynkue,standard_type,TRUE,NA
10.1111%2Fcaje.12257,evelynkue,codable,TRUE,NA
10.1111%2Fcaje.12257,evelynkue,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12138,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12138,tonyli0409,standard_type,FALSE,NA
10.1111%2Fcoep.12138,tonyli0409,codable,TRUE,NA
10.1111%2Fcoep.12168,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12168,tonyli0409,standard_type,TRUE,NA
10.1111%2Fcoep.12168,tonyli0409,codable,TRUE,NA
10.1111%2Fcoep.12173,ankimnguyen,standard_type,TRUE,NA
10.1111%2Fcoep.12173,ankimnguyen,codable,TRUE,NA
10.1111%2Fcoep.12173,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12175,tonyli0409,codable,TRUE,NA
10.1111%2Fcoep.12175,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12175,tonyli0409,standard_type,TRUE,NA
10.1111%2Fcoep.12176,ctjoe,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12176,ctjoe,standard_type,TRUE,NA
10.1111%2Fcoep.12176,ctjoe,codable,TRUE,NA
10.1111%2Fcoep.12177,tonyli0409,standard_type,TRUE,NA
10.1111%2Fcoep.12177,tonyli0409,coded_no_in_text_mentions,FALSE,NA
10.1111%2Fcoep.12177,tonyli0409,codable,TRUE,NA
10.1111%2Fcoep.12181,ankimnguyen,standard_type,FALSE,NA
10.1111%2Fcoep.12181,ankimnguyen,codable,TRUE,NA
10.1111%2Fcoep.12181,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12185,caifand,codable,TRUE,NA
10.1111%2Fcoep.12185,caifand,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12185,caifand,standard_type,FALSE,NA
10.1111%2Fcoep.12203,mprabhudesai,codable,TRUE,NA
10.1111%2Fcoep.12203,mprabhudesai,standard_type,FALSE,NA
10.1111%2Fcoep.12206,tonyli0409,standard_type,FALSE,NA
10.1111%2Fcoep.12206,tonyli0409,codable,TRUE,NA
10.1111%2Fcoep.12206,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12209,evelynkue,codable,TRUE,NA
10.1111%2Fcoep.12209,evelynkue,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12209,evelynkue,standard_type,FALSE,NA
10.1111%2Fcoep.12210,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12210,tonyli0409,standard_type,TRUE,NA
10.1111%2Fcoep.12210,tonyli0409,codable,TRUE,NA
10.1111%2Fcoep.12223,jackchristen,coded_no_in_text_mentions,FALSE,NA
10.1111%2Fcoep.12223,jackchristen,standard_type,TRUE,NA
10.1111%2Fcoep.12223,jackchristen,codable,TRUE,NA
10.1111%2Fcoep.12247,evelynkue,codable,TRUE,NA
10.1111%2Fcoep.12247,evelynkue,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12247,evelynkue,standard_type,TRUE,NA
10.1111%2Fcoep.12263,ankimnguyen,codable,TRUE,NA
10.1111%2Fcoep.12263,ankimnguyen,standard_type,FALSE,NA
10.1111%2Fcoep.12263,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12268,evelynkue,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcoep.12268,evelynkue,standard_type,FALSE,NA
10.1111%2Fcoep.12268,evelynkue,codable,TRUE,NA
10.1111%2Fcwe.12158,tonyli0409,coded_no_in_text_mentions,FALSE,NA
10.1111%2Fcwe.12158,tonyli0409,standard_type,TRUE,NA
10.1111%2Fcwe.12158,tonyli0409,codable,TRUE,NA
10.1111%2Fcwe.12160,tonyli0409,standard_type,TRUE,NA
10.1111%2Fcwe.12160,tonyli0409,codable,TRUE,NA
10.1111%2Fcwe.12160,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcwe.12164,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcwe.12164,ankimnguyen,standard_type,FALSE,NA
10.1111%2Fcwe.12164,ankimnguyen,codable,TRUE,NA
10.1111%2Fcwe.12184,evelynkue,standard_type,TRUE,NA
10.1111%2Fcwe.12184,evelynkue,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fcwe.12184,evelynkue,codable,TRUE,NA
10.1111%2Fcwe.12188,tonyli0409,codable,TRUE,NA
10.1111%2Fcwe.12188,tonyli0409,standard_type,TRUE,NA
10.1111%2Fcwe.12188,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecaf.12210,evelynkue,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecaf.12210,evelynkue,standard_type,FALSE,NA
10.1111%2Fecaf.12210,evelynkue,codable,TRUE,NA
10.1111%2Fecaf.12267,ankimnguyen,codable,TRUE,NA
10.1111%2Fecaf.12267,ankimnguyen,standard_type,TRUE,NA
10.1111%2Fecaf.12267,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecca.12187,ankimnguyen,codable,TRUE,NA
10.1111%2Fecca.12187,ankimnguyen,standard_type,FALSE,NA
10.1111%2Fecca.12187,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecca.12190,ankimnguyen,standard_type,TRUE,NA
10.1111%2Fecca.12190,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecca.12190,ankimnguyen,codable,TRUE,NA
10.1111%2Fecca.12192,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecca.12192,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecca.12192,tonyli0409,codable,TRUE,NA
10.1111%2Fecca.12203,slungu99,codable,TRUE,NA
10.1111%2Fecca.12203,slungu99,standard_type,TRUE,NA
10.1111%2Fecca.12203,slungu99,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecca.12243,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecca.12243,tonyli0409,codable,TRUE,NA
10.1111%2Fecca.12243,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12086,slungu99,codable,TRUE,NA
10.1111%2Fecin.12086,slungu99,coded_no_in_text_mentions,FALSE,NA
10.1111%2Fecin.12086,slungu99,standard_type,TRUE,NA
10.1111%2Fecin.12130,mjsong1201,codable,TRUE,NA
10.1111%2Fecin.12130,mjsong1201,standard_type,TRUE,NA
10.1111%2Fecin.12130,mjsong1201,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12152,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12152,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12152,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12188,mjsong1201,codable,TRUE,NA
10.1111%2Fecin.12188,mjsong1201,standard_type,TRUE,NA
10.1111%2Fecin.12188,mjsong1201,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12247,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12247,ankimnguyen,standard_type,TRUE,NA
10.1111%2Fecin.12247,ankimnguyen,codable,TRUE,NA
10.1111%2Fecin.12248,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12248,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12248,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12252,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12252,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12252,mrcyndns,standard_type,TRUE,NA
10.1111%2Fecin.12252,mrcyndns,codable,TRUE,NA
10.1111%2Fecin.12252,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12252,mrcyndns,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12269,mjsong1201,standard_type,FALSE,NA
10.1111%2Fecin.12269,mjsong1201,codable,TRUE,NA
10.1111%2Fecin.12269,mjsong1201,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12275,evelynkue,codable,TRUE,NA
10.1111%2Fecin.12275,evelynkue,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12275,evelynkue,standard_type,FALSE,NA
10.1111%2Fecin.12276,evelynkue,codable,TRUE,NA
10.1111%2Fecin.12276,evelynkue,standard_type,TRUE,NA
10.1111%2Fecin.12276,evelynkue,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12279,tonyli0409,coded_no_in_text_mentions,FALSE,NA
10.1111%2Fecin.12279,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12279,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12316,slungu99,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12316,slungu99,codable,TRUE,NA
10.1111%2Fecin.12316,slungu99,standard_type,TRUE,NA
10.1111%2Fecin.12351,ankimnguyen,codable,TRUE,NA
10.1111%2Fecin.12351,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12351,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12351,ankimnguyen,standard_type,TRUE,NA
10.1111%2Fecin.12351,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12351,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12357,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12357,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12357,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12359,tonyli0409,codable,FALSE,NA
10.1111%2Fecin.12363,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12363,tonyli0409,coded_no_in_text_mentions,FALSE,NA
10.1111%2Fecin.12363,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12367,evelynkue,standard_type,TRUE,NA
10.1111%2Fecin.12367,evelynkue,codable,TRUE,NA
10.1111%2Fecin.12367,evelynkue,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12368,slungu99,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12368,slungu99,standard_type,TRUE,NA
10.1111%2Fecin.12368,slungu99,codable,TRUE,NA
10.1111%2Fecin.12376,ankimnguyen,standard_type,TRUE,NA
10.1111%2Fecin.12376,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12376,ankimnguyen,codable,TRUE,NA
10.1111%2Fecin.12378,ankimnguyen,codable,TRUE,NA
10.1111%2Fecin.12378,ankimnguyen,standard_type,TRUE,NA
10.1111%2Fecin.12378,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12383,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12383,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12383,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12386,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12386,tonyli0409,coded_no_in_text_mentions,FALSE,NA
10.1111%2Fecin.12386,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12387,evelynkue,codable,TRUE,NA
10.1111%2Fecin.12387,evelynkue,standard_type,TRUE,NA
10.1111%2Fecin.12387,evelynkue,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12403,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12403,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12403,tonyli0409,standard_type,FALSE,NA
10.1111%2Fecin.12439,ankimnguyen,standard_type,TRUE,NA
10.1111%2Fecin.12439,ankimnguyen,codable,TRUE,NA
10.1111%2Fecin.12439,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12477,mrcyndns,coded_no_in_text_mentions,FALSE,NA
10.1111%2Fecin.12477,mrcyndns,codable,TRUE,NA
10.1111%2Fecin.12480,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12480,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12480,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12481,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12481,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12481,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12482,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12482,tonyli0409,coded_no_in_text_mentions,FALSE,NA
10.1111%2Fecin.12482,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12483,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12483,ankimnguyen,codable,TRUE,NA
10.1111%2Fecin.12483,ankimnguyen,standard_type,TRUE,NA
10.1111%2Fecin.12485,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12485,tonyli0409,coded_no_in_text_mentions,FALSE,NA
10.1111%2Fecin.12485,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12490,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12490,tonyli0409,coded_no_in_text_mentions,FALSE,NA
10.1111%2Fecin.12490,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12493,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecin.12493,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12493,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12496,evelynkue,codable,TRUE,NA
10.1111%2Fecin.12496,evelynkue,standard_type,TRUE,NA
10.1111%2Fecin.12496,evelynkue,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12507,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12507,tonyli0409,standard_type,FALSE,NA
10.1111%2Fecin.12507,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12553,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecin.12553,tonyli0409,codable,TRUE,NA
10.1111%2Fecin.12553,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecoj.12024,tonyli0409,codable,TRUE,NA
10.1111%2Fecoj.12024,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12024,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecoj.12107,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecoj.12107,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12107,tonyli0409,codable,TRUE,NA
10.1111%2Fecoj.12114,slungu99,coded_no_in_text_mentions,FALSE,NA
10.1111%2Fecoj.12114,slungu99,codable,TRUE,NA
10.1111%2Fecoj.12114,slungu99,standard_type,TRUE,NA
10.1111%2Fecoj.12133,slungu99,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12133,slungu99,standard_type,TRUE,NA
10.1111%2Fecoj.12133,slungu99,codable,TRUE,NA
10.1111%2Fecoj.12144,mjsong1201,standard_type,TRUE,NA
10.1111%2Fecoj.12144,mjsong1201,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12144,mjsong1201,codable,TRUE,NA
10.1111%2Fecoj.12153,tonyli0409,codable,TRUE,NA
10.1111%2Fecoj.12153,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecoj.12153,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12157,tonyli0409,codable,TRUE,NA
10.1111%2Fecoj.12157,slungu99,standard_type,TRUE,NA
10.1111%2Fecoj.12157,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecoj.12157,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12157,slungu99,codable,TRUE,NA
10.1111%2Fecoj.12157,slungu99,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12187,slungu99,standard_type,TRUE,NA
10.1111%2Fecoj.12187,slungu99,codable,TRUE,NA
10.1111%2Fecoj.12187,slungu99,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12194,tonyli0409,codable,TRUE,NA
10.1111%2Fecoj.12194,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12194,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecoj.12200,tonyli0409,codable,TRUE,NA
10.1111%2Fecoj.12200,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecoj.12200,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12200,ankimnguyen,standard_type,TRUE,NA
10.1111%2Fecoj.12200,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12200,ankimnguyen,codable,TRUE,NA
10.1111%2Fecoj.12204,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecoj.12204,tonyli0409,codable,TRUE,NA
10.1111%2Fecoj.12204,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12219,jackchristen,standard_type,TRUE,NA
10.1111%2Fecoj.12219,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12219,jackchristen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12219,jackchristen,codable,TRUE,NA
10.1111%2Fecoj.12219,tonyli0409,standard_type,FALSE,NA
10.1111%2Fecoj.12219,tonyli0409,codable,TRUE,NA
10.1111%2Fecoj.12221,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12221,tonyli0409,codable,TRUE,NA
10.1111%2Fecoj.12221,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecoj.12225,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12225,tonyli0409,codable,TRUE,NA
10.1111%2Fecoj.12225,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecoj.12229,yashkar,standard_type,TRUE,NA
10.1111%2Fecoj.12229,yashkar,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12229,yashkar,codable,TRUE,NA
10.1111%2Fecoj.12231,mrcyndns,standard_type,TRUE,NA
10.1111%2Fecoj.12231,mrcyndns,codable,TRUE,NA
10.1111%2Fecoj.12231,mrcyndns,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12239,ankimnguyen,codable,TRUE,NA
10.1111%2Fecoj.12239,ankimnguyen,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12239,ankimnguyen,standard_type,TRUE,NA
10.1111%2Fecoj.12242,mjsong1201,codable,TRUE,NA
10.1111%2Fecoj.12242,mjsong1201,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12242,mjsong1201,standard_type,TRUE,NA
10.1111%2Fecoj.12250,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12250,tonyli0409,codable,TRUE,NA
10.1111%2Fecoj.12250,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecoj.12260,tonyli0409,coded_no_in_text_mentions,TRUE,NA
10.1111%2Fecoj.12260,tonyli0409,standard_type,TRUE,NA
10.1111%2Fecoj.12260,tonyli0409,codable,TRUE,NA
10.1111%2Fecoj.12267,ankimnguyen,standard_type,TRUE,NA
